리뷰,평점
비대면에서 약배달까지 이런 유용한 앱이 있다는걸 신기하네요 갑자기 아프거나 바쁠때 몸이 불편하신분들 정말 편리하게 이용할수있을것같아 꼭 필요한 앱인것같아요.앞으로 잘 이용할께요 감사합니다.,5
비대면 진료 후 사용하려고 앱을 설치했는데 편리합니다 지역특성상 병원을 가려면한참 나가야하는데 일때문에 나갈 수가 없어 약처방때문에 힘들었는데 딱 저와 같은 상황의 분들에게 좋을 것같아요. 어플도 사용하기 편리하네요,5
20년정도 전에 졸작으로 비슷한거 한적이 있는데 나오다니 ... 일단 편리한건 정말 좋은거긴 하지만 개인정보를 어떻게 관리하느냐가 가장 큰 이슈일듯 하네요 그부분만 정확하게 처리된다면 추천합니다,5
소문듣고 왔습니다. 우선.. 이런 이벤트로 알게되었지만.. 평상시 유용하게 쓰일 것 같아서 정말 좋습니다. 아직 체험해보지는 않았지만~ 정말 편리한 시스템의 어플이 나온 것 같습니다.,4
주변에 단골이던 소아과도 문닫고 가까운병원은 약이 안맞아서 이것저것 찾아보다가 발견해서 사용중이에요 편리하고 빠르고 약도 잘맞아서 더 좋은것같아요 앞으로도 믿고 계속 사용할것같아요!,5
아프면 움직이기도 힘들고 동네 병원이 마냥 멀게만 느껴지는데 닥터나우로 하면 전화로 쉽고 빠르게 접수부터 수납까지 내집에서 되니까 매우 간편해요. 매번 사람 많은게 싫어서 아파도 병원을 잘 안가다 병이 커지곤 했었는데 닥터나우를 알고나니 그럴일도 없어요~^^. 앞으로 자주 애용할 것 같네요.,5
어제 코로나 확진받고 감기 몸살이 살짝씩 오는거 같아서 앱 깔아서 약까지 받아봤는데 진짜 좋네요 이거 다른 비슷한 앱들은 좀 복잡하고 어렵든데 닥터나우가 젤 쓰기 편하구요 왜 사람들이 많이 쓰는지 알겠더라구요 안그래도 요즘 코로나 확진자가 더 많아져서 비대면진료 많이 받는거 같던데 이런 앱이 있어서 정말 다행입니다 감사합니다,5
"휴일에 발목 염좌로 인해 이 앱을 처음 접했습니다, 저희 동네가 좀 시골인지 열려있는 등록된 근처 병원이 없어 이용은 하지 못했지만 이런 어플이 있다는거 자체가 굉장히 심적으로 안정이 됩니다,, 특히나 저같은 직장인에게는 이만한 앱이 없을거 같네요. 일하는 중에도 약을 처방받아야 하는 경우가 분명 생길텐데 시간 내기 어려울때 사용하기 너무 좋고 간편할거 같아요. 사용은 하지 않았어도 앱을 싹 둘러봤는데 지역 표기도 잘되어있고 진료과만 나뉘고 명시되어 있는게 아니라 그 병원에서 처방 내줄 수 있는 약들도 같이 상세하게 명시되어 있는게 너무 맘에 들었습니다. 아쉬운 점이라곤 지역마다 등록된 병원 수 편차가 심하다는거 빼곤 너무 맘에 들었습니다.",5
원격진료로 진료부터 약 배달까지 가능해서 정말 편리합니다. 비대면 서비스 시대에 맞는 좋은 앱인것 같습니다.,5
아이를 데리고 가는건 간단하지만 내가 아파서 도저히 움직이기 힘들때 유용한앱이네요. 아플땐 진짜 끙끙 혼자 앓다가 힘들고 서러울때 많거든요. 기익해두었다가 아플때 도전해봐야겠어요!,5
"휴일 아침에 급하게 코로나 비대면진료가 필요해서 알아보다가 설치해서 이용했는데, 앱에서 편리하게 이용할 수 있게 만든 서비스가 정말 좋더라구요. 다만 약 배송을 빨리 받고 싶어서 퀵서비스를 선택했으나 배송시작이라고만 나올뿐 1시간 가까이 진행과정을 전혀 알려주지 않으니 너무 답답... 닥터나우 제휴약국에 직접 문의하니 아직도 약이 조제중이라는 말에 배송취소를 해야했어요. 약을 퀵서비스로 받을 수 있게 해놓은 시스템은 정말 좋은데, 진행과정을 좀 알수 있게 해주면 좋겠습니다. 결국 근처약국으로 팩스신청해서 약을 지었는데, 제휴약국에서 청구한 조제비의 반 값이더라구요. 제휴약국 조제비가 좀 더 비쌀거라면 그 이유와 함께 미리 공지가 되었으면 합니다. 전체적으로 서비스의 편리함은 높이 사지만, 디테일한 기능들이 조금 아쉬운 느낌이었습니다.",4
코로나시대에 딱 알맞은 어플이라는 생각이 들어요. 진료부터 약처방까지 비대면으로 가능하고 약은 배달로 받아볼 수 있다니 정말 편하네요. 특히 요즘처럼 대면진료가 부담스러운 저같은 사람들에게 딱인 서비스같아서 추천합니다!,5
요즘같이 바쁘고 병원갈 시간이 없을때 비대면 진료를 받아볼수 있어 편리하고 참 좋습니다. 어플도 가독성면에서 보기가 좋아 예쁘고 좋습니다.,5
스마트폰으로 손쉽게 진료를 볼수 있다는게 편리하고 코로나 시기에 적절한 어플이라 생각되네요.,5
비대면으로 진료도 하고 약 배달도 된다니 너무 편리하고 좋은 어플이네요. 앞으로 유용하게 잘 사용하겠습니다,5
오늘도 내과진료를 받았는데 원격으로 하려면 충분히 할 수 있는 기능들이 오프라인으로 이루어지는 것을 느꼈습니다. 이런 기술들이 더 나왔으면 좋겠습니다.,5
비대면 진료에 빠른 약 배송까지 원하는 시간에 언제든 이용할 수 있어 너무 편리하네요. 편하게 상담받고 처방까지 받을 수 있어 좋아요. 앞으로 적용 범위가 더욱 확대되길 기대합니다.,5
자가격리로 인하여 비대면 진료가 꼭 필요한 상황에서 혜택을 잘 받았습니다. 약에 배송에 관하여 딜레이가 있었는데 닥터나우 에서 중간에서 잘 조율해주셔서 더욱 더 신뢰가 가는 앱입니다. 강추드립니다!!,5
언제 어떻게 아파도 닥터나우가 있다면 걱정 없어요. 아파도 진료시간 맞추기 힘들어 병원을 못갈때도 있고 약도 제대로 못먹을때도 있는데 진료부터 약배달까지 해주시니 아픈마음은 물론 마음까지 위로받는 기분이예요 널리 활성화되서 사용하는분들이 더 많아지고 만족도가 더 높아갈수있도록 폭넓은 서비스 부탁드리겠습니다,5
현재 걸음수 상단바에 뜨는거 어떻게 없애나요? 권한 삭제해도 계속 뜨는데 ㅜㅜ 아 찾았습니다 애플리케이션 정보 > 알림 > 알림 카테고리에서 현재걸음수 체크 해제하면 됩니다. 참고하실 분들은 참고하세요,5
우연히 알게 되었는데 너무 유용한 기능들이 많네요 비대면으로 이런 서비스를 받을 수 있게 해주다니 진료예약이나 진료기록 열람등 편의성이 훌륭합니다 코로나시대에 꼭 필요한 어플입니다,5
간단하게 직접대면 안해도 되는 진료면 왔다갔다 번거로움없어 좋을듯합니다. 병명을 검색해서 병원을 추천해주는 기능이 있으면 더 좋겠네ㅛ,5
정말 편합니다 지방사는 사람은 유명한 곳 진료받으려면 날 잡아 직접 가야 하는데 그런 수고스러움이 없으니 정말 좋습니다 앱이 쾌적하고 구성이나 사용성면에서 잘만들었습니다 뛰어난 의사분들이 많아서 좋습니다 배송도 만족스럽습니다,5
예전에 진료 받기 너무 빡세서 열불나서 앱 삭제했었음. 근데 한 번만 더 믿어보자 하고 최근에 다시 깔았는데 의사 완전 많아져 있길래 편하게 진료 받았음. 앱 발전하는 속도가 상당한듯요,5
와 이런 글 정말 안남기는데 진짜 올해 최고의 어플입니다. 너무너무 편해요 주변에도 엄청 많이 얘기하고 있습니다! 배송 무료로 하고 있어서 초반에 타격이 클 것 같지만ㅠㅠ 흥하세요 꼬오옥! 나중에 배송비 생겨도 사용할 의사 200%입니다.,5
이런 앱이 있는지 왜 몰랐는지.. 시간없어서 진료받고 약받으러가기 곤란할때 정말 유용할것같아요 밖에 나가기 힘들때도 그렇구요! 앱 디자인도 깔끔해서 눈에 잘들어오고 사용하기 편리합니다 ^^,5
전화로 진료받으면 대충봐줄줄 알았는데. 생각보다 더 친절하시고 꼼꼼히. 물어봐주셔셔 신기하고 좋은경험이엇습니다. 반신반의했던마음이 사르르~~ 녹았네요. 약배달도 빨리 왔어요. 세상 참 좋아졌어요.,5
원격진료를 보고 약가지 배송받는다니 후기보고 시작했는데 정말 신기하고 편했습니다. 사정상 병원갈수없을때 급할때 사용하면 더없이 좋을듯합니다.,5
"재택치료 때매 설치했는데, 다른 곳은 전화 통화조차 힘든상황.. 닥터나우는 미리 증상 입력하고 순번에 맞춰 전화 주니 너무 좋네요",5
저만 그런가요 마지막 글자가 한자씩 안보이네요 예를들면 코로나> 코로. 내과진료>내과진... 진료내역 불러오기 오류 등 앱은 좋은데 오류가 좀 있네요 사진을 찍었는데 사진을 올릴수가 없네요,4
"약 배달에 2시간 소요 된다고 하길래 되게 빨리 온다고 생각했는데 30분도 안 걸려서 와서 정말 놀랐어요 그리고 병원 갈 여건이 안될 때 정말 유용할 것 같아요 대면진료랑 비교해봐도 진료비+약값 차이 없고 배달비는 당연히 감안하고 이용하는거니까 좋았어요 당일 발송, 퀵으로 받을건지, 택배로 받을건지 등 선택할 수 있는데 비용이 안내돼있어서 더 좋았어요 앞으로도 자주 이용하려고요",5
다양한 병원이 한눈에 있어 쉽게 진료가능하고 약까지 배달 받는다는 것이 참 좋은 것같아요. 지역이 좀 더 확장된다면 좋을 것 같아요,5
"저는 밤늦게 급한 상황에 정말 잘썼습니다! 배달도 빠르게 도착햇구요 다른 리뷰보니까 안좋은 리뷰도 있던데 더 나은 발전을 위한 채찍이라고 생각하시고, 언젠가는 그런 사람들도 모두 만족할 수 있는 앱이 되기를 바랍니다!",5
비대면 시대에 걸 맡는 서비스 어플 인 것 같아요! 진료도 비대면으로 받을 수 있고 진료도 편하고 친절한 것 같아요. 배달까지 받을 수 있어서 몸도 편하고 진료도 받을 수 있어서 필요한 진료는 앞으로도 계속 이용하게 될 것 같네요. 게다가 의사샘도 친절해요.,5
"진짜 요즘 시기에 딱 필요하고, 외출하기 힘들때도 편하게 집에서 진료받고 약까지 받으니 메리트가 너무 커서 무조건 추천입니다! 정말 좋은 어플입니다!",5
코로나 감염 되서 처음 이용해봤는데 엄청 만족스럽습니다. 아프면 어지간하면 직접 병원 가는게 좋지만 움직일 힘도 없을 정도라면 아주 유용할 듯 합니다.,5
"의료보험 적용 가능항목이 눈에 확보이고, 약배달까지 한번에 가능하다는게 정말 획기적이네요. 필요 시 꼭 이용해보고싶은 앱입니다. 건강 관리가 넘 편리할 것 같아요.",5
"코로나전담병원간호사인데도 막상 확진되니 병원에 비대면이든 대면이든 신청해서 진료보고 약타고,,또 그걸 가족이 가져다주고"" 이 과정이 참 복잡하죠~~먼저 확진된 동료가 알려줘서 이용했는데 아주아주 간편하고 빠르고 넘 편리하게 이용하기 좋았습니다. 실제로 재택치료팀에 있으면서도 연세 많으신분들이 앱이용이 어려워 비대면 진료신청하고 대기하고 전화받고 약처방팩스보내드리고 약수령하고 수령했는지 확인하고, 이 과정이 꼬박 하루에서 이틀이 걸리는데 그에 비하면 신세계입니다. 로켓롸잇나우~ ㅎ",5
직장인이라서 시간내기가 힘들었는데 너무좋은 어플이라는 생각이 드네요 더군다나 요즘같은 시기에 비대면으로 하는게 장단점은 있겠지만 아픈곳을 꼼꼼이 입력할수 있어서 믿음이 가네요 앞으로도 계속 사용할거 같네요^^,5
"별점 한개도 아까움.. 진료 떠서 신청하려고 들어가면 진료시간 아니라그러고, 신청하는것도 그냥 타임어택해야지 안그러면 신청중에 인원 다참. 그리고 결국 겨우겨우해서 진료신청해놨더니 2시간 지나서야 진료취소 메세지..ㅋㅋㅋㅋㅋ 진짜 이딴식으로 하는거 아닙니다.",1
최고입니다.. 코로나 시대에 진짜 상줘야되는 어플입니다. 진료부터 결제까지 간편하고 비용도 대면진료랑 동일하게.. 코로나 10만 시대에 한줄기 빛과 같은 어플이에요.,5
사용이 편리하고 원격진료 참 새로운 방식이네요.. 앞으로 더욱 발전된 모습을 기대 합니다..,5
